order_id,q_standard,q_small,q_box,demand,creation_time,committed_completion_time,load_time,unload_time,pickup_id,delivery_id
615120478,0,0,1,0.25,6:15:12,10:15:12,60,60,b6dd694ae05541dba369a2a759d2c2b9,f6faef4b36e743328800b961aced4a2c
615210479,0,0,1,0.25,6:15:21,10:15:21,60,60,f6faef4b36e743328800b961aced4a2c,b6dd694ae05541dba369a2a759d2c2b9
615490480,0,0,2,0.5,6:15:49,10:15:49,120,120,b6dd694ae05541dba369a2a759d2c2b9,f6faef4b36e743328800b961aced4a2c
617140481,0,0,2,0.5,6:17:14,10:17:14,120,120,b6dd694ae05541dba369a2a759d2c2b9,5e2e9efa5ade4984bb18af66028bc0c8
617280482,0,1,0,0.5,6:17:28,10:17:28,120,120,7b84670cf4164cccba22ebb17a2c290a,7fb0acc4e2634440ba26a7ebc0040dc2
618080483,0,1,0,0.5,6:18:08,10:18:08,120,120,2445d4bd004c457d95957d6ecf77f759,5e2e9efa5ade4984bb18af66028bc0c8
618150484,0,0,1,0.25,6:18:15,10:18:15,60,60,ffd0ed8719f54294a452ed3e3b6a986c,206128e3ee9a458d9cfd053cedc0fad6
618290485,0,1,0,0.5,6:18:29,10:18:29,120,120,2445d4bd004c457d95957d6ecf77f759,206128e3ee9a458d9cfd053cedc0fad6
618590486,1,0,0,1,6:18:59,10:18:59,240,240,2445d4bd004c457d95957d6ecf77f759,f6faef4b36e743328800b961aced4a2c
619130487,0,1,0,0.5,6:19:13,10:19:13,120,120,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
619510488,0,0,3,0.75,6:19:51,10:19:51,180,180,f6faef4b36e743328800b961aced4a2c,5e2e9efa5ade4984bb18af66028bc0c8
619540489,1,0,0,1,6:19:54,10:19:54,240,240,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
620550490,18,0,0,18,6:20:55,10:20:55,4320,4320,d1f8de642d734931be957336196d996d,5920212e6b0b46b198b9677bfe74f35d
621110491,0,0,1,0.25,6:21:11,10:21:11,60,60,ffd0ed8719f54294a452ed3e3b6a986c,9f1a09c368584eba9e7f10a53d55caae
621340492,0,0,1,0.25,6:21:34,10:21:34,60,60,206128e3ee9a458d9cfd053cedc0fad6,ffd0ed8719f54294a452ed3e3b6a986c
622000493,1,0,0,1,6:22:00,10:22:00,240,240,2445d4bd004c457d95957d6ecf77f759,5e2e9efa5ade4984bb18af66028bc0c8
622240494,0,0,1,0.25,6:22:24,10:22:24,60,60,ffd0ed8719f54294a452ed3e3b6a986c,f6faef4b36e743328800b961aced4a2c
622570495,1,0,0,1,6:22:57,10:22:57,240,240,ffd0ed8719f54294a452ed3e3b6a986c,9f1a09c368584eba9e7f10a53d55caae
623320496,2,0,0,2,6:23:32,10:23:32,480,480,2445d4bd004c457d95957d6ecf77f759,5e2e9efa5ade4984bb18af66028bc0c8
624040497,2,9,0,6.5,6:24:04,10:24:04,1560,1560,2445d4bd004c457d95957d6ecf77f759,b6dd694ae05541dba369a2a759d2c2b9
624070498,0,1,0,0.5,6:24:07,10:24:07,120,120,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
624070499,0,0,1,0.25,6:24:07,10:24:07,60,60,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
624300500,1,2,2,2.5,6:24:30,10:24:30,600,600,5e2e9efa5ade4984bb18af66028bc0c8,f6faef4b36e743328800b961aced4a2c
624470501,1,3,0,2.5,6:24:47,10:24:47,600,600,f6faef4b36e743328800b961aced4a2c,b6dd694ae05541dba369a2a759d2c2b9
624490502,0,0,2,0.5,6:24:49,10:24:49,120,120,5920212e6b0b46b198b9677bfe74f35d,9f1a09c368584eba9e7f10a53d55caae
625080503,1,0,0,1,6:25:08,10:25:08,240,240,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
625240504,2,0,0,2,6:25:24,10:25:24,480,480,5e2e9efa5ade4984bb18af66028bc0c8,f6faef4b36e743328800b961aced4a2c
625500505,0,0,1,0.25,6:25:50,10:25:50,60,60,7fb0acc4e2634440ba26a7ebc0040dc2,62cbdc8fbbc5452da72e83705b4e19af
626000506,0,0,1,0.25,6:26:00,10:26:00,60,60,f6faef4b36e743328800b961aced4a2c,5e2e9efa5ade4984bb18af66028bc0c8
626020507,0,0,1,0.25,6:26:02,10:26:02,60,60,ffd0ed8719f54294a452ed3e3b6a986c,f6faef4b36e743328800b961aced4a2c
626070508,1,0,0,1,6:26:07,10:26:07,240,240,2445d4bd004c457d95957d6ecf77f759,206128e3ee9a458d9cfd053cedc0fad6
626300509,0,0,1,0.25,6:26:30,10:26:30,60,60,f6faef4b36e743328800b961aced4a2c,5e2e9efa5ade4984bb18af66028bc0c8
628490510,4,1,0,4.5,6:28:49,10:28:49,1080,1080,f6faef4b36e743328800b961aced4a2c,b6dd694ae05541dba369a2a759d2c2b9
628490511,1,0,0,1,6:28:49,10:28:49,240,240,f6faef4b36e743328800b961aced4a2c,b6dd694ae05541dba369a2a759d2c2b9
629220512,0,0,2,0.5,6:29:22,10:29:22,120,120,b6dd694ae05541dba369a2a759d2c2b9,f6faef4b36e743328800b961aced4a2c
629380513,0,1,0,0.5,6:29:38,10:29:38,120,120,f6faef4b36e743328800b961aced4a2c,b6dd694ae05541dba369a2a759d2c2b9
630160514,1,0,0,1,6:30:16,10:30:16,240,240,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
631520515,0,0,1,0.25,6:31:52,10:31:52,60,60,b6dd694ae05541dba369a2a759d2c2b9,f6faef4b36e743328800b961aced4a2c
634030516,0,0,1,0.25,6:34:03,10:34:03,60,60,5e2e9efa5ade4984bb18af66028bc0c8,f6faef4b36e743328800b961aced4a2c
634030517,0,0,1,0.25,6:34:03,10:34:03,60,60,5e2e9efa5ade4984bb18af66028bc0c8,f6faef4b36e743328800b961aced4a2c
635580518,0,2,0,1,6:35:58,10:35:58,240,240,b6dd694ae05541dba369a2a759d2c2b9,ee187c7680604a9fa1f3d3837610c11a
636130519,0,0,1,0.25,6:36:13,10:36:13,60,60,5920212e6b0b46b198b9677bfe74f35d,b6dd694ae05541dba369a2a759d2c2b9
638070520,0,0,1,0.25,6:38:07,10:38:07,60,60,d1f8de642d734931be957336196d996d,9f1a09c368584eba9e7f10a53d55caae
638080521,0,1,0,0.5,6:38:08,10:38:08,120,120,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
638330522,1,0,0,1,6:38:33,10:38:33,240,240,d1f8de642d734931be957336196d996d,9f1a09c368584eba9e7f10a53d55caae
638500523,3,0,0,3,6:38:50,10:38:50,720,720,b6dd694ae05541dba369a2a759d2c2b9,f6faef4b36e743328800b961aced4a2c
638520524,0,0,1,0.25,6:38:52,10:38:52,60,60,5e2e9efa5ade4984bb18af66028bc0c8,f6faef4b36e743328800b961aced4a2c
639390525,0,1,0,0.5,6:39:39,10:39:39,120,120,5e2e9efa5ade4984bb18af66028bc0c8,f6faef4b36e743328800b961aced4a2c
639510526,1,0,0,1,6:39:51,10:39:51,240,240,ffd0ed8719f54294a452ed3e3b6a986c,9f1a09c368584eba9e7f10a53d55caae
639510527,1,0,0,1,6:39:51,10:39:51,240,240,ffd0ed8719f54294a452ed3e3b6a986c,9f1a09c368584eba9e7f10a53d55caae
640050528,0,0,1,0.25,6:40:05,10:40:05,60,60,5e2e9efa5ade4984bb18af66028bc0c8,f6faef4b36e743328800b961aced4a2c
640190529,0,0,1,0.25,6:40:19,10:40:19,60,60,5e2e9efa5ade4984bb18af66028bc0c8,f6faef4b36e743328800b961aced4a2c
640540530,1,0,0,1,6:40:54,10:40:54,240,240,32ab2049f3fb437881ff3912470d7840,5e2e9efa5ade4984bb18af66028bc0c8
642120531,0,0,1,0.25,6:42:12,10:42:12,60,60,206128e3ee9a458d9cfd053cedc0fad6,ffd0ed8719f54294a452ed3e3b6a986c
642350532,0,0,1,0.25,6:42:35,10:42:35,60,60,5920212e6b0b46b198b9677bfe74f35d,b6dd694ae05541dba369a2a759d2c2b9
642520533,0,0,1,0.25,6:42:52,10:42:52,60,60,9b40bfd6ca1c432498685540652a5a8b,5e2e9efa5ade4984bb18af66028bc0c8
642560534,18,0,0,18,6:42:56,10:42:56,4320,4320,d1f8de642d734931be957336196d996d,2445d4bd004c457d95957d6ecf77f759
643570535,0,0,2,0.5,6:43:57,10:43:57,120,120,9b40bfd6ca1c432498685540652a5a8b,5e2e9efa5ade4984bb18af66028bc0c8
644000536,5,11,0,10.5,6:44:00,10:44:00,2520,2520,2445d4bd004c457d95957d6ecf77f759,b6dd694ae05541dba369a2a759d2c2b9
644040537,0,0,1,0.25,6:44:04,10:44:04,60,60,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
644260538,0,1,0,0.5,6:44:26,10:44:26,120,120,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
644260539,0,1,0,0.5,6:44:26,10:44:26,120,120,2445d4bd004c457d95957d6ecf77f759,206128e3ee9a458d9cfd053cedc0fad6
644260540,0,1,0,0.5,6:44:26,10:44:26,120,120,2445d4bd004c457d95957d6ecf77f759,f6faef4b36e743328800b961aced4a2c
644260541,1,0,0,1,6:44:26,10:44:26,240,240,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
645400542,0,0,1,0.25,6:45:40,10:45:40,60,60,5e2e9efa5ade4984bb18af66028bc0c8,f6faef4b36e743328800b961aced4a2c
645590543,0,0,1,0.25,6:45:59,10:45:59,60,60,5e2e9efa5ade4984bb18af66028bc0c8,f6faef4b36e743328800b961aced4a2c
646040544,1,0,0,1,6:46:04,10:46:04,240,240,f6faef4b36e743328800b961aced4a2c,b6dd694ae05541dba369a2a759d2c2b9
646210545,1,0,0,1,6:46:21,10:46:21,240,240,5e2e9efa5ade4984bb18af66028bc0c8,f6faef4b36e743328800b961aced4a2c
646530546,0,0,1,0.25,6:46:53,10:46:53,60,60,9b40bfd6ca1c432498685540652a5a8b,5e2e9efa5ade4984bb18af66028bc0c8
648110547,1,0,0,1,6:48:11,10:48:11,240,240,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
648110548,0,1,0,0.5,6:48:11,10:48:11,120,120,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
649120549,0,0,1,0.25,6:49:12,10:49:12,60,60,b6dd694ae05541dba369a2a759d2c2b9,f6faef4b36e743328800b961aced4a2c
649570550,2,3,0,3.5,6:49:57,10:49:57,840,840,2445d4bd004c457d95957d6ecf77f759,b6dd694ae05541dba369a2a759d2c2b9
651300551,1,6,0,4,6:51:30,10:51:30,960,960,f6faef4b36e743328800b961aced4a2c,b6dd694ae05541dba369a2a759d2c2b9
654310552,1,0,0,1,6:54:31,10:54:31,240,240,f6faef4b36e743328800b961aced4a2c,b6dd694ae05541dba369a2a759d2c2b9
655410553,0,3,0,1.5,6:55:41,10:55:41,360,360,2445d4bd004c457d95957d6ecf77f759,b6dd694ae05541dba369a2a759d2c2b9
656260554,0,1,1,0.75,6:56:26,10:56:26,180,180,d1f8de642d734931be957336196d996d,b6dd694ae05541dba369a2a759d2c2b9
656400555,1,0,0,1,6:56:40,10:56:40,240,240,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
657080556,0,1,0,0.5,6:57:08,10:57:08,120,120,2445d4bd004c457d95957d6ecf77f759,f6faef4b36e743328800b961aced4a2c
705430557,0,1,0,0.5,7:05:43,11:05:43,120,120,f6faef4b36e743328800b961aced4a2c,b6dd694ae05541dba369a2a759d2c2b9
707070558,0,0,1,0.25,7:07:07,11:07:07,60,60,32ab2049f3fb437881ff3912470d7840,f6faef4b36e743328800b961aced4a2c
715480559,0,0,1,0.25,7:15:48,11:15:48,60,60,f6faef4b36e743328800b961aced4a2c,b6dd694ae05541dba369a2a759d2c2b9
725520560,1,0,0,1,7:25:52,11:25:52,240,240,d1f8de642d734931be957336196d996d,b6dd694ae05541dba369a2a759d2c2b9
727050561,0,0,3,0.75,7:27:05,11:27:05,180,180,d1f8de642d734931be957336196d996d,f6faef4b36e743328800b961aced4a2c
731390562,0,0,2,0.5,7:31:39,11:31:39,120,120,d1f8de642d734931be957336196d996d,b6dd694ae05541dba369a2a759d2c2b9
732030563,1,0,0,1,7:32:03,11:32:03,240,240,d1f8de642d734931be957336196d996d,b6dd694ae05541dba369a2a759d2c2b9
732120564,1,0,0,1,7:32:12,11:32:12,240,240,d1f8de642d734931be957336196d996d,b6dd694ae05541dba369a2a759d2c2b9
735270565,0,0,1,0.25,7:35:27,11:35:27,60,60,5e2e9efa5ade4984bb18af66028bc0c8,f6faef4b36e743328800b961aced4a2c
739150566,0,0,1,0.25,7:39:15,11:39:15,60,60,f6faef4b36e743328800b961aced4a2c,b6dd694ae05541dba369a2a759d2c2b9
739290567,0,0,1,0.25,7:39:29,11:39:29,60,60,f6faef4b36e743328800b961aced4a2c,b6dd694ae05541dba369a2a759d2c2b9
743140568,0,0,1,0.25,7:43:14,11:43:14,60,60,5e2e9efa5ade4984bb18af66028bc0c8,f6faef4b36e743328800b961aced4a2c
744320569,3,0,0,3,7:44:32,11:44:32,720,720,d1f8de642d734931be957336196d996d,206128e3ee9a458d9cfd053cedc0fad6
746050570,0,1,0,0.5,7:46:05,11:46:05,120,120,2445d4bd004c457d95957d6ecf77f759,b6dd694ae05541dba369a2a759d2c2b9
746550571,0,0,1,0.25,7:46:55,11:46:55,60,60,5e2e9efa5ade4984bb18af66028bc0c8,32ab2049f3fb437881ff3912470d7840
747370572,1,0,0,1,7:47:37,11:47:37,240,240,5e2e9efa5ade4984bb18af66028bc0c8,9b40bfd6ca1c432498685540652a5a8b
748470573,0,10,0,5,7:48:47,11:48:47,1200,1200,2445d4bd004c457d95957d6ecf77f759,206128e3ee9a458d9cfd053cedc0fad6
748470574,0,0,1,0.25,7:48:47,11:48:47,60,60,2445d4bd004c457d95957d6ecf77f759,f6faef4b36e743328800b961aced4a2c
749060575,0,0,3,0.75,7:49:06,11:49:06,180,180,b6dd694ae05541dba369a2a759d2c2b9,5e2e9efa5ade4984bb18af66028bc0c8
753270576,0,2,0,1,7:53:27,11:53:27,240,240,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
753300577,0,0,1,0.25,7:53:30,11:53:30,60,60,2445d4bd004c457d95957d6ecf77f759,206128e3ee9a458d9cfd053cedc0fad6
753300578,1,0,0,1,7:53:30,11:53:30,240,240,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
756110579,0,1,0,0.5,7:56:11,11:56:11,120,120,5920212e6b0b46b198b9677bfe74f35d,9f1a09c368584eba9e7f10a53d55caae
756180580,0,1,0,0.5,7:56:18,11:56:18,120,120,2445d4bd004c457d95957d6ecf77f759,5e2e9efa5ade4984bb18af66028bc0c8
756180581,0,1,0,0.5,7:56:18,11:56:18,120,120,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
757450582,18,0,0,18,7:57:45,11:57:45,4320,4320,d1f8de642d734931be957336196d996d,5920212e6b0b46b198b9677bfe74f35d
758040583,0,1,0,0.5,7:58:04,11:58:04,120,120,b6dd694ae05541dba369a2a759d2c2b9,f6faef4b36e743328800b961aced4a2c
758070584,0,1,0,0.5,7:58:07,11:58:07,120,120,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
758320585,0,1,0,0.5,7:58:32,11:58:32,120,120,5e2e9efa5ade4984bb18af66028bc0c8,32ab2049f3fb437881ff3912470d7840
758320586,0,1,0,0.5,7:58:32,11:58:32,120,120,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
800110587,0,0,1,0.25,8:00:11,12:00:11,60,60,b6dd694ae05541dba369a2a759d2c2b9,f6faef4b36e743328800b961aced4a2c
800300588,19,2,0,20,8:00:30,12:00:30,4800,4800,9b40bfd6ca1c432498685540652a5a8b,32ab2049f3fb437881ff3912470d7840
800410589,1,0,2,1.5,8:00:41,12:00:41,360,360,9b40bfd6ca1c432498685540652a5a8b,32ab2049f3fb437881ff3912470d7840
800510590,0,0,1,0.25,8:00:51,12:00:51,60,60,5e2e9efa5ade4984bb18af66028bc0c8,f6faef4b36e743328800b961aced4a2c
801540591,0,1,0,0.5,8:01:54,12:01:54,120,120,9b40bfd6ca1c432498685540652a5a8b,5e2e9efa5ade4984bb18af66028bc0c8
803070592,0,1,0,0.5,8:03:07,12:03:07,120,120,5920212e6b0b46b198b9677bfe74f35d,206128e3ee9a458d9cfd053cedc0fad6
804500593,1,0,0,1,8:04:50,12:04:50,240,240,2445d4bd004c457d95957d6ecf77f759,206128e3ee9a458d9cfd053cedc0fad6
804500594,1,0,0,1,8:04:50,12:04:50,240,240,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
805350595,1,0,0,1,8:05:35,12:05:35,240,240,9b40bfd6ca1c432498685540652a5a8b,5e2e9efa5ade4984bb18af66028bc0c8
806000596,0,2,0,1,8:06:00,12:06:00,240,240,2445d4bd004c457d95957d6ecf77f759,b6dd694ae05541dba369a2a759d2c2b9
806050597,0,1,0,0.5,8:06:05,12:06:05,120,120,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
806050598,1,0,0,1,8:06:05,12:06:05,240,240,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
806340599,0,0,1,0.25,8:06:34,12:06:34,60,60,5e2e9efa5ade4984bb18af66028bc0c8,f6faef4b36e743328800b961aced4a2c
806340600,0,0,2,0.5,8:06:34,12:06:34,120,120,5e2e9efa5ade4984bb18af66028bc0c8,f6faef4b36e743328800b961aced4a2c
807160601,1,0,0,1,8:07:16,12:07:16,240,240,9b40bfd6ca1c432498685540652a5a8b,32ab2049f3fb437881ff3912470d7840
808550602,1,0,0,1,8:08:55,12:08:55,240,240,f6faef4b36e743328800b961aced4a2c,b6dd694ae05541dba369a2a759d2c2b9
811180603,0,1,0,0.5,8:11:18,12:11:18,120,120,2445d4bd004c457d95957d6ecf77f759,f6faef4b36e743328800b961aced4a2c
811240604,0,1,0,0.5,8:11:24,12:11:24,120,120,f6faef4b36e743328800b961aced4a2c,b6dd694ae05541dba369a2a759d2c2b9
811530605,0,1,0,0.5,8:11:53,12:11:53,120,120,d1f8de642d734931be957336196d996d,5e2e9efa5ade4984bb18af66028bc0c8
813080606,1,0,0,1,8:13:08,12:13:08,240,240,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
813500607,0,1,0,0.5,8:13:50,12:13:50,120,120,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
813530608,0,1,0,0.5,8:13:53,12:13:53,120,120,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
815260609,2,2,0,3,8:15:26,12:15:26,720,720,b6dd694ae05541dba369a2a759d2c2b9,f6faef4b36e743328800b961aced4a2c
815270610,0,0,1,0.25,8:15:27,12:15:27,60,60,9b40bfd6ca1c432498685540652a5a8b,5e2e9efa5ade4984bb18af66028bc0c8
815310611,0,1,0,0.5,8:15:31,12:15:31,120,120,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
815310612,0,1,0,0.5,8:15:31,12:15:31,120,120,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
815340613,0,0,2,0.5,8:15:34,12:15:34,120,120,5e2e9efa5ade4984bb18af66028bc0c8,b6dd694ae05541dba369a2a759d2c2b9
815410614,0,0,1,0.25,8:15:41,12:15:41,60,60,9b40bfd6ca1c432498685540652a5a8b,5e2e9efa5ade4984bb18af66028bc0c8
816480615,2,0,0,2,8:16:48,12:16:48,480,480,5920212e6b0b46b198b9677bfe74f35d,b6dd694ae05541dba369a2a759d2c2b9
817080616,1,0,0,1,8:17:08,12:17:08,240,240,b6dd694ae05541dba369a2a759d2c2b9,f6faef4b36e743328800b961aced4a2c
817140617,0,5,0,2.5,8:17:14,12:17:14,600,600,b6dd694ae05541dba369a2a759d2c2b9,f6faef4b36e743328800b961aced4a2c
818010618,0,1,0,0.5,8:18:01,12:18:01,120,120,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
818230619,1,0,0,1,8:18:23,12:18:23,240,240,5e2e9efa5ade4984bb18af66028bc0c8,9b40bfd6ca1c432498685540652a5a8b
818390620,0,1,0,0.5,8:18:39,12:18:39,120,120,2445d4bd004c457d95957d6ecf77f759,206128e3ee9a458d9cfd053cedc0fad6
818530621,0,1,0,0.5,8:18:53,12:18:53,120,120,2445d4bd004c457d95957d6ecf77f759,5e2e9efa5ade4984bb18af66028bc0c8
819230622,0,1,0,0.5,8:19:23,12:19:23,120,120,2445d4bd004c457d95957d6ecf77f759,5e2e9efa5ade4984bb18af66028bc0c8
819310623,0,0,2,0.5,8:19:31,12:19:31,120,120,d1f8de642d734931be957336196d996d,f6faef4b36e743328800b961aced4a2c
819520624,0,1,0,0.5,8:19:52,12:19:52,120,120,2445d4bd004c457d95957d6ecf77f759,206128e3ee9a458d9cfd053cedc0fad6
820010625,1,0,0,1,8:20:01,12:20:01,240,240,d1f8de642d734931be957336196d996d,9f1a09c368584eba9e7f10a53d55caae
820040626,1,0,0,1,8:20:04,12:20:04,240,240,d1f8de642d734931be957336196d996d,9f1a09c368584eba9e7f10a53d55caae
820440627,0,1,0,0.5,8:20:44,12:20:44,120,120,b6dd694ae05541dba369a2a759d2c2b9,ee187c7680604a9fa1f3d3837610c11a
821020628,3,6,0,6,8:21:02,12:21:02,1440,1440,f6faef4b36e743328800b961aced4a2c,b6dd694ae05541dba369a2a759d2c2b9
821440629,1,0,0,1,8:21:44,12:21:44,240,240,d1f8de642d734931be957336196d996d,b6dd694ae05541dba369a2a759d2c2b9
822170630,4,0,0,4,8:22:17,12:22:17,960,960,5e2e9efa5ade4984bb18af66028bc0c8,32ab2049f3fb437881ff3912470d7840
822290631,12,0,0,12,8:22:29,12:22:29,2880,2880,206128e3ee9a458d9cfd053cedc0fad6,ffd0ed8719f54294a452ed3e3b6a986c
822460632,1,0,0,1,8:22:46,12:22:46,240,240,d1f8de642d734931be957336196d996d,b6dd694ae05541dba369a2a759d2c2b9
822590633,0,0,1,0.25,8:22:59,12:22:59,60,60,d1f8de642d734931be957336196d996d,b6dd694ae05541dba369a2a759d2c2b9
825510634,0,1,0,0.5,8:25:51,12:25:51,120,120,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
830020635,1,0,0,1,8:30:02,12:30:02,240,240,d1f8de642d734931be957336196d996d,206128e3ee9a458d9cfd053cedc0fad6
831180636,0,1,0,0.5,8:31:18,12:31:18,120,120,5920212e6b0b46b198b9677bfe74f35d,b6dd694ae05541dba369a2a759d2c2b9
832020637,3,0,0,3,8:32:02,12:32:02,720,720,ffd0ed8719f54294a452ed3e3b6a986c,206128e3ee9a458d9cfd053cedc0fad6
832070638,0,1,0,0.5,8:32:07,12:32:07,120,120,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
832070639,0,1,0,0.5,8:32:07,12:32:07,120,120,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
832070640,0,0,1,0.25,8:32:07,12:32:07,60,60,2445d4bd004c457d95957d6ecf77f759,206128e3ee9a458d9cfd053cedc0fad6
832320641,0,1,0,0.5,8:32:32,12:32:32,120,120,5920212e6b0b46b198b9677bfe74f35d,206128e3ee9a458d9cfd053cedc0fad6
845130642,0,0,1,0.25,8:45:13,12:45:13,60,60,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
848180643,1,1,0,1.5,8:48:18,12:48:18,360,360,32ab2049f3fb437881ff3912470d7840,5e2e9efa5ade4984bb18af66028bc0c8
850090644,1,0,0,1,8:50:09,12:50:09,240,240,d1f8de642d734931be957336196d996d,206128e3ee9a458d9cfd053cedc0fad6
852250645,0,0,1,0.25,8:52:25,12:52:25,60,60,32ab2049f3fb437881ff3912470d7840,f6faef4b36e743328800b961aced4a2c
857590646,8,16,0,16,8:57:59,12:57:59,3840,3840,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
859180647,0,1,0,0.5,8:59:18,12:59:18,120,120,2445d4bd004c457d95957d6ecf77f759,b6dd694ae05541dba369a2a759d2c2b9
859180648,1,2,0,2,8:59:18,12:59:18,480,480,2445d4bd004c457d95957d6ecf77f759,206128e3ee9a458d9cfd053cedc0fad6
859580649,0,0,1,0.25,8:59:58,12:59:58,60,60,5e2e9efa5ade4984bb18af66028bc0c8,b6dd694ae05541dba369a2a759d2c2b9
902190650,1,0,0,1,9:02:19,13:02:19,240,240,ffd0ed8719f54294a452ed3e3b6a986c,9f1a09c368584eba9e7f10a53d55caae
902310651,0,0,1,0.25,9:02:31,13:02:31,60,60,32ab2049f3fb437881ff3912470d7840,f6faef4b36e743328800b961aced4a2c
904000652,0,0,1,0.25,9:04:00,13:04:00,60,60,f6faef4b36e743328800b961aced4a2c,b6dd694ae05541dba369a2a759d2c2b9
904540653,0,1,0,0.5,9:04:54,13:04:54,120,120,ffd0ed8719f54294a452ed3e3b6a986c,c4e793f5dc5a4026b54f5b9925de1196
906090654,0,1,0,0.5,9:06:09,13:06:09,120,120,2445d4bd004c457d95957d6ecf77f759,b6dd694ae05541dba369a2a759d2c2b9
906090655,0,1,0,0.5,9:06:09,13:06:09,120,120,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
906440656,0,1,0,0.5,9:06:44,13:06:44,120,120,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
908140657,0,1,0,0.5,9:08:14,13:08:14,120,120,2445d4bd004c457d95957d6ecf77f759,206128e3ee9a458d9cfd053cedc0fad6
908390658,0,1,0,0.5,9:08:39,13:08:39,120,120,2445d4bd004c457d95957d6ecf77f759,b6dd694ae05541dba369a2a759d2c2b9
908390659,0,1,0,0.5,9:08:39,13:08:39,120,120,2445d4bd004c457d95957d6ecf77f759,206128e3ee9a458d9cfd053cedc0fad6
908510660,0,0,1,0.25,9:08:51,13:08:51,60,60,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
908510661,0,0,1,0.25,9:08:51,13:08:51,60,60,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
910510662,0,0,4,1,9:10:51,13:10:51,240,240,b6dd694ae05541dba369a2a759d2c2b9,f6faef4b36e743328800b961aced4a2c
914290663,0,2,0,1,9:14:29,13:14:29,240,240,f6faef4b36e743328800b961aced4a2c,5e2e9efa5ade4984bb18af66028bc0c8
915280664,10,0,0,10,9:15:28,13:15:28,2400,2400,5920212e6b0b46b198b9677bfe74f35d,d1f8de642d734931be957336196d996d
916550665,0,0,1,0.25,9:16:55,13:16:55,60,60,ffd0ed8719f54294a452ed3e3b6a986c,f6faef4b36e743328800b961aced4a2c
917300666,0,0,2,0.5,9:17:30,13:17:30,120,120,32ab2049f3fb437881ff3912470d7840,f6faef4b36e743328800b961aced4a2c
917470667,0,0,4,1,9:17:47,13:17:47,240,240,f6faef4b36e743328800b961aced4a2c,b6dd694ae05541dba369a2a759d2c2b9
920260668,0,0,1,0.25,9:20:26,13:20:26,60,60,5e2e9efa5ade4984bb18af66028bc0c8,b6dd694ae05541dba369a2a759d2c2b9
